id,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
22608,57,Private,127779,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
22609,35,Private,299353,HS-grad,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
22610,30,Private,63861,Assoc-acdm,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
22611,29,Private,112403,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,35,United-States,<=50K
22612,28,Private,452808,10th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
22613,30,Private,176871,Some-college,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
22614,45,Private,100651,HS-grad,Divorced,Other-service,Not-in-family,White,Male,0,1980,40,United-States,<=50K
22615,17,Private,266134,10th,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K
22616,54,Local-gov,196307,10th,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
22617,31,Private,87891,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
22619,37,Private,179671,9th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
22621,38,Private,338320,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Canada,<=50K
22622,51,Private,199688,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
22623,41,Private,96635,HS-grad,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,60,United-States,<=50K
22624,24,Private,165064,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
22626,33,Private,82393,HS-grad,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
22627,31,Private,209538,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
22628,27,Private,209891,Some-college,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,50,United-States,<=50K
22629,32,Self-emp-not-inc,56026,Bachelors,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,45,United-States,<=50K
22630,35,Private,210844,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Puerto-Rico,<=50K
22632,40,Private,193144,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,36,United-States,<=50K
22633,19,Self-emp-not-inc,137578,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,53,United-States,<=50K
22634,23,Private,234108,Assoc-acdm,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,32,United-States,<=50K
22635,40,Private,155767,HS-grad,Separated,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
22637,43,Private,403276,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
22638,53,Private,123092,HS-grad,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
22639,26,Private,165673,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
22640,41,Private,204415,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,>50K
22641,32,Self-emp-not-inc,92531,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
22642,25,State-gov,157028,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
22643,20,Private,228649,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
22644,22,Private,147253,Some-college,Never-married,Other-service,Not-in-family,White,Male,0,0,15,United-States,<=50K
22645,33,Private,160784,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
22646,26,Local-gov,163189,Some-college,Married-civ-spouse,Other-service,Other-relative,White,Male,0,0,40,United-States,<=50K
22647,29,Private,146343,HS-grad,Never-married,Other-service,Unmarried,Black,Female,0,0,25,United-States,<=50K
22648,20,Private,225811,HS-grad,Never-married,Sales,Own-child,White,Female,0,0,23,United-States,<=50K
22649,58,Private,374108,Some-college,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
22650,32,Private,93930,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
22651,23,Private,412248,Assoc-acdm,Never-married,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K
22652,30,Private,427474,9th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K
22653,67,State-gov,160158,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,8,United-States,<=50K
22654,26,Private,159603,Assoc-acdm,Never-married,Adm-clerical,Unmarried,White,Female,0,0,32,United-States,<=50K
22655,53,Self-emp-not-inc,101017,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,<=50K
22656,27,Local-gov,163862,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
22657,29,Without-pay,212588,Some-college,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,0,65,United-States,<=50K
22659,17,Private,317702,9th,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K
22661,28,Private,168514,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
22662,18,Private,88642,Some-college,Never-married,Sales,Own-child,White,Male,0,0,15,United-States,<=50K
22663,28,Private,227104,Some-college,Divorced,Sales,Not-in-family,White,Male,0,0,30,United-States,<=50K
22664,34,Private,157289,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
22666,46,Private,294907,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
22667,30,Private,251411,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
22668,20,Private,183594,Some-college,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
22669,29,Private,189565,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,2174,0,50,United-States,<=50K
22670,55,Private,217802,Some-college,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,25,United-States,<=50K
22671,20,Private,388156,Some-college,Never-married,Prof-specialty,Own-child,White,Male,0,0,24,United-States,<=50K
22672,54,Private,447555,10th,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
22673,27,Private,204098,10th,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K
22674,43,Private,193882,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,55,United-States,<=50K
22675,48,State-gov,49595,Masters,Divorced,Protective-serv,Not-in-family,White,Male,0,0,72,United-States,<=50K
22676,34,Private,228873,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
22677,29,Private,176027,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
22678,37,Private,39606,Assoc-voc,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
22680,54,Self-emp-inc,196328,Bachelors,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,Jamaica,<=50K
22681,45,Private,20534,Some-college,Separated,Craft-repair,Not-in-family,White,Male,0,0,41,United-States,<=50K
22682,29,Self-emp-inc,156815,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
22683,26,Private,360252,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
22684,43,Private,245056,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,>50K
22685,33,Local-gov,422718,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
22686,45,Self-emp-not-inc,118081,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,3103,0,42,United-States,<=50K
22687,25,Private,262978,Some-college,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States,<=50K
22688,25,Private,187577,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
22689,37,Private,160920,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
22690,20,Private,194247,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,25,United-States,<=50K
22692,17,Private,123335,10th,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
22693,27,Local-gov,332249,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
22694,26,Private,358124,HS-grad,Never-married,Other-service,Other-relative,Black,Female,0,0,40,United-States,<=50K
22695,55,Private,208019,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
22696,39,Private,318452,11th,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
22697,41,Private,207779,HS-grad,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
22698,34,Private,238376,1st-4th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
22700,40,Private,133974,Some-college,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
22701,58,Private,138285,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,<=50K
22702,23,Private,152140,HS-grad,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
22704,43,State-gov,78765,Some-college,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K
22705,25,State-gov,99076,Bachelors,Never-married,Other-service,Not-in-family,White,Female,2597,0,50,United-States,<=50K
22706,36,Self-emp-not-inc,224886,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,2407,0,40,United-States,<=50K
22707,58,Private,206532,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
22708,33,Private,129529,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
22709,60,Local-gov,202473,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
22710,24,Private,162312,HS-grad,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,40,South,<=50K
22711,45,Private,72844,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,46,United-States,<=50K
22712,49,Private,206947,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
22713,19,Private,64112,12th,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
22714,34,State-gov,20057,Some-college,Married-spouse-absent,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,38,Philippines,<=50K
22715,42,State-gov,222884,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
22716,25,Private,132683,HS-grad,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,50,United-States,<=50K
22717,59,Self-emp-not-inc,144071,5th-6th,Married-civ-spouse,Other-service,Husband,White,Male,2580,0,15,El-Salvador,<=50K
22718,28,Private,148429,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2885,0,40,United-States,<=50K
22719,19,Private,168601,11th,Never-married,Other-service,Other-relative,White,Male,0,0,30,United-States,<=50K
22720,31,State-gov,78291,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
22721,58,Federal-gov,243929,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,48,United-States,<=50K
22723,30,Private,121142,Bachelors,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,>50K
22724,41,Private,173858,7th-8th,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,China,<=50K
22726,48,Private,93476,HS-grad,Separated,Adm-clerical,Not-in-family,White,Female,0,2001,40,United-States,<=50K
22728,44,Private,128676,Some-college,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
22729,24,Private,205844,Bachelors,Never-married,Exec-managerial,Own-child,Black,Female,0,0,40,United-States,<=50K
22730,28,Private,62535,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,<=50K
22731,50,Private,240612,HS-grad,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,10,United-States,<=50K
22733,23,Local-gov,254127,Bachelors,Never-married,Prof-specialty,Other-relative,White,Female,0,0,50,United-States,<=50K
22734,46,Private,128460,10th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
22735,21,State-gov,56582,Some-college,Never-married,Tech-support,Own-child,White,Male,0,0,10,United-States,<=50K
22736,52,Private,153751,9th,Separated,Other-service,Not-in-family,Black,Female,0,0,30,United-States,<=50K
22737,26,Private,284343,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
22738,27,State-gov,312692,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,0,0,12,United-States,<=50K
22739,28,Private,111520,11th,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,Nicaragua,<=50K
22740,28,Private,288598,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
22741,61,Self-emp-not-inc,117387,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,<=50K
22742,32,Private,230484,7th-8th,Separated,Sales,Unmarried,White,Female,0,0,35,United-States,<=50K
22743,30,Federal-gov,319280,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
22744,51,Local-gov,186416,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
22746,36,Private,145933,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,0,2258,70,United-States,<=50K
22747,28,Private,110164,Some-college,Divorced,Other-service,Other-relative,Black,Male,0,0,24,United-States,<=50K
22749,61,Self-emp-not-inc,220342,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50K
22751,55,Private,225365,HS-grad,Widowed,Other-service,Unmarried,White,Female,0,0,30,United-States,<=50K
22752,36,Private,187983,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
22753,21,Private,89991,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
22756,59,Private,145574,11th,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
22757,59,Private,365390,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
22758,20,Private,266467,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K
22759,42,Private,183384,Some-college,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
22760,41,Local-gov,112797,Masters,Divorced,Prof-specialty,Unmarried,White,Female,0,0,60,United-States,<=50K
22763,25,Private,25497,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
22766,39,Private,30916,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
22768,22,Self-emp-not-inc,210165,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
22769,53,Self-emp-inc,188067,Some-college,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
22770,27,Private,250314,9th,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Guatemala,<=50K
22771,60,Private,205934,HS-grad,Separated,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K
22775,56,Private,147653,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,32,United-States,<=50K
22776,29,Self-emp-inc,168221,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1740,70,United-States,<=50K
22777,19,Private,151801,10th,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,39,United-States,<=50K
22778,38,Private,177154,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
22780,22,Private,43535,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
22781,32,State-gov,104509,HS-grad,Divorced,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K
22782,27,Private,118230,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
22783,25,Private,152046,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,Guatemala,<=50K
22785,22,Private,218886,12th,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
22786,32,Self-emp-not-inc,84119,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
22787,37,Private,189674,Bachelors,Separated,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K
22788,22,Private,222993,HS-grad,Never-married,Prof-specialty,Own-child,White,Male,0,0,54,United-States,<=50K
22790,42,Private,144995,Preschool,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,25,United-States,<=50K
22791,45,Private,187969,Assoc-voc,Never-married,Sales,Not-in-family,White,Female,0,0,38,United-States,<=50K
22792,33,Private,288398,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,<=50K
22793,39,Private,114591,Some-college,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
22794,27,Private,167737,12th,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,<=50K
22796,30,Private,165686,Bachelors,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
22797,52,Self-emp-not-inc,40200,Some-college,Widowed,Craft-repair,Not-in-family,Black,Male,0,0,35,United-States,<=50K
22799,61,Private,124242,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,India,<=50K
22800,39,Local-gov,239119,Masters,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0,40,Dominican-Republic,<=50K
22801,47,Private,190072,Some-college,Divorced,Sales,Unmarried,White,Male,0,0,50,United-States,<=50K
